datetime,open,high,low,close,volume,average,barCount
2025-08-18 21:50:00-04:00,1.165225,1.165305,1.16522,1.16524,-1.0,-1.0,-1
2025-08-18 21:51:00-04:00,1.16524,1.16524,1.165055,1.165165,-1.0,-1.0,-1
2025-08-18 21:52:00-04:00,1.165165,1.16527,1.165045,1.16506,-1.0,-1.0,-1
2025-08-18 21:53:00-04:00,1.16506,1.16522,1.165035,1.16522,-1.0,-1.0,-1
2025-08-18 21:54:00-04:00,1.16522,1.165235,1.165085,1.16514,-1.0,-1.0,-1
2025-08-18 21:55:00-04:00,1.16514,1.165195,1.164965,1.165055,-1.0,-1.0,-1
2025-08-18 21:56:00-04:00,1.165055,1.165095,1.164905,1.16497,-1.0,-1.0,-1
2025-08-18 21:57:00-04:00,1.16497,1.165145,1.164965,1.16514,-1.0,-1.0,-1
2025-08-18 21:58:00-04:00,1.16514,1.16517,1.164995,1.16501,-1.0,-1.0,-1
2025-08-18 21:59:00-04:00,1.16501,1.165165,1.164925,1.164935,-1.0,-1.0,-1
2025-08-18 22:00:00-04:00,1.164935,1.164935,1.16472,1.164745,-1.0,-1.0,-1
2025-08-18 22:01:00-04:00,1.164745,1.16491,1.164715,1.1649,-1.0,-1.0,-1
2025-08-18 22:02:00-04:00,1.1649,1.165065,1.16489,1.16495,-1.0,-1.0,-1
2025-08-18 22:03:00-04:00,1.16495,1.164975,1.164845,1.16486,-1.0,-1.0,-1
2025-08-18 22:04:00-04:00,1.16486,1.164895,1.164735,1.164825,-1.0,-1.0,-1
2025-08-18 22:05:00-04:00,1.164825,1.164945,1.164825,1.16488,-1.0,-1.0,-1
2025-08-18 22:06:00-04:00,1.16488,1.16495,1.16476,1.16478,-1.0,-1.0,-1
2025-08-18 22:07:00-04:00,1.16478,1.16507,1.16478,1.165065,-1.0,-1.0,-1
2025-08-18 22:08:00-04:00,1.165065,1.16512,1.165045,1.16508,-1.0,-1.0,-1
2025-08-18 22:09:00-04:00,1.16508,1.165145,1.16506,1.16513,-1.0,-1.0,-1
2025-08-18 22:10:00-04:00,1.16513,1.165135,1.165035,1.165125,-1.0,-1.0,-1
2025-08-18 22:11:00-04:00,1.165125,1.165335,1.16511,1.16532,-1.0,-1.0,-1
2025-08-18 22:12:00-04:00,1.16532,1.165475,1.165295,1.16546,-1.0,-1.0,-1
2025-08-18 22:13:00-04:00,1.16546,1.165515,1.165385,1.165475,-1.0,-1.0,-1
2025-08-18 22:14:00-04:00,1.165475,1.165535,1.165375,1.165535,-1.0,-1.0,-1
2025-08-18 22:15:00-04:00,1.165535,1.165595,1.165475,1.16559,-1.0,-1.0,-1
2025-08-18 22:16:00-04:00,1.16559,1.165605,1.165425,1.165455,-1.0,-1.0,-1
2025-08-18 22:17:00-04:00,1.165455,1.16549,1.165275,1.165335,-1.0,-1.0,-1
2025-08-18 22:18:00-04:00,1.165335,1.165335,1.165235,1.165255,-1.0,-1.0,-1
2025-08-18 22:19:00-04:00,1.165255,1.16529,1.16525,1.165285,-1.0,-1.0,-1
2025-08-18 22:20:00-04:00,1.165285,1.165445,1.165225,1.165415,-1.0,-1.0,-1
2025-08-18 22:21:00-04:00,1.165415,1.16542,1.16538,1.165385,-1.0,-1.0,-1
2025-08-18 22:22:00-04:00,1.165385,1.16541,1.165285,1.165295,-1.0,-1.0,-1
2025-08-18 22:23:00-04:00,1.165295,1.165415,1.165245,1.16541,-1.0,-1.0,-1
2025-08-18 22:24:00-04:00,1.16541,1.16548,1.16528,1.16546,-1.0,-1.0,-1
2025-08-18 22:25:00-04:00,1.16546,1.165475,1.16541,1.16541,-1.0,-1.0,-1
2025-08-18 22:26:00-04:00,1.16541,1.165415,1.165335,1.16534,-1.0,-1.0,-1
2025-08-18 22:27:00-04:00,1.16534,1.16535,1.165245,1.165295,-1.0,-1.0,-1
2025-08-18 22:28:00-04:00,1.165295,1.165325,1.165265,1.16528,-1.0,-1.0,-1
2025-08-18 22:29:00-04:00,1.16528,1.16533,1.165225,1.16526,-1.0,-1.0,-1
2025-08-18 22:30:00-04:00,1.16526,1.16529,1.16522,1.165285,-1.0,-1.0,-1
2025-08-18 22:31:00-04:00,1.165285,1.165415,1.16528,1.165385,-1.0,-1.0,-1
2025-08-18 22:32:00-04:00,1.165385,1.165415,1.165325,1.16538,-1.0,-1.0,-1
2025-08-18 22:33:00-04:00,1.16538,1.165435,1.16538,1.16541,-1.0,-1.0,-1
2025-08-18 22:34:00-04:00,1.16541,1.165415,1.165345,1.16536,-1.0,-1.0,-1
2025-08-18 22:35:00-04:00,1.16536,1.165385,1.16534,1.165375,-1.0,-1.0,-1
2025-08-18 22:36:00-04:00,1.165375,1.165375,1.16517,1.1652,-1.0,-1.0,-1
2025-08-18 22:37:00-04:00,1.1652,1.165225,1.16517,1.165225,-1.0,-1.0,-1
2025-08-18 22:38:00-04:00,1.165225,1.165315,1.165195,1.165195,-1.0,-1.0,-1
2025-08-18 22:39:00-04:00,1.165195,1.165255,1.16515,1.165155,-1.0,-1.0,-1
2025-08-18 22:40:00-04:00,1.165155,1.16517,1.16512,1.165145,-1.0,-1.0,-1
2025-08-18 22:41:00-04:00,1.165145,1.16524,1.165125,1.165185,-1.0,-1.0,-1
2025-08-18 22:42:00-04:00,1.165185,1.165205,1.16514,1.165205,-1.0,-1.0,-1
2025-08-18 22:43:00-04:00,1.165205,1.16533,1.165205,1.165295,-1.0,-1.0,-1
2025-08-18 22:44:00-04:00,1.165295,1.165325,1.165275,1.165325,-1.0,-1.0,-1
2025-08-18 22:45:00-04:00,1.165325,1.165325,1.16516,1.16516,-1.0,-1.0,-1
2025-08-18 22:46:00-04:00,1.16516,1.16526,1.16514,1.16523,-1.0,-1.0,-1
2025-08-18 22:47:00-04:00,1.16523,1.16526,1.165175,1.16523,-1.0,-1.0,-1
2025-08-18 22:48:00-04:00,1.16523,1.165255,1.16515,1.16519,-1.0,-1.0,-1
2025-08-18 22:49:00-04:00,1.16519,1.165275,1.165185,1.165225,-1.0,-1.0,-1
2025-08-18 22:50:00-04:00,1.165225,1.165275,1.1652,1.16527,-1.0,-1.0,-1
2025-08-18 22:51:00-04:00,1.16527,1.16539,1.16526,1.16535,-1.0,-1.0,-1
2025-08-18 22:52:00-04:00,1.16535,1.165365,1.165325,1.165325,-1.0,-1.0,-1
2025-08-18 22:53:00-04:00,1.165325,1.16534,1.1652,1.16521,-1.0,-1.0,-1
2025-08-18 22:54:00-04:00,1.16521,1.16529,1.16519,1.165275,-1.0,-1.0,-1
2025-08-18 22:55:00-04:00,1.165275,1.165325,1.16519,1.16519,-1.0,-1.0,-1
2025-08-18 22:56:00-04:00,1.16519,1.165235,1.16519,1.1652,-1.0,-1.0,-1
2025-08-18 22:57:00-04:00,1.1652,1.16521,1.16513,1.165155,-1.0,-1.0,-1
2025-08-18 22:58:00-04:00,1.165155,1.165205,1.16511,1.16514,-1.0,-1.0,-1
2025-08-18 22:59:00-04:00,1.16514,1.165285,1.165135,1.165285,-1.0,-1.0,-1
2025-08-18 23:00:00-04:00,1.165285,1.165415,1.165285,1.165325,-1.0,-1.0,-1
2025-08-18 23:01:00-04:00,1.165325,1.165325,1.16518,1.16522,-1.0,-1.0,-1
2025-08-18 23:02:00-04:00,1.16522,1.165235,1.16505,1.165075,-1.0,-1.0,-1
2025-08-18 23:03:00-04:00,1.165075,1.165165,1.16505,1.165155,-1.0,-1.0,-1
2025-08-18 23:04:00-04:00,1.165155,1.165245,1.165155,1.165195,-1.0,-1.0,-1
2025-08-18 23:05:00-04:00,1.165195,1.16525,1.16517,1.16517,-1.0,-1.0,-1
2025-08-18 23:06:00-04:00,1.16517,1.165385,1.16517,1.165385,-1.0,-1.0,-1
2025-08-18 23:07:00-04:00,1.165385,1.165425,1.16523,1.16523,-1.0,-1.0,-1
2025-08-18 23:08:00-04:00,1.16523,1.165415,1.16518,1.1654,-1.0,-1.0,-1
2025-08-18 23:09:00-04:00,1.1654,1.165425,1.165335,1.1654,-1.0,-1.0,-1
2025-08-18 23:10:00-04:00,1.1654,1.165435,1.165285,1.165295,-1.0,-1.0,-1
2025-08-18 23:11:00-04:00,1.165295,1.16542,1.165295,1.16541,-1.0,-1.0,-1
2025-08-18 23:12:00-04:00,1.16541,1.165425,1.165335,1.16534,-1.0,-1.0,-1
2025-08-18 23:13:00-04:00,1.16534,1.16535,1.165275,1.165335,-1.0,-1.0,-1
2025-08-18 23:14:00-04:00,1.165335,1.16548,1.165335,1.16548,-1.0,-1.0,-1
2025-08-18 23:15:00-04:00,1.16548,1.165545,1.165435,1.165475,-1.0,-1.0,-1
2025-08-18 23:16:00-04:00,1.165475,1.165475,1.165435,1.165435,-1.0,-1.0,-1
2025-08-18 23:17:00-04:00,1.165435,1.165465,1.165385,1.16544,-1.0,-1.0,-1
2025-08-18 23:18:00-04:00,1.16544,1.16552,1.16543,1.16543,-1.0,-1.0,-1
2025-08-18 23:19:00-04:00,1.16543,1.16551,1.165335,1.16536,-1.0,-1.0,-1
2025-08-18 23:20:00-04:00,1.16536,1.16547,1.16534,1.165455,-1.0,-1.0,-1
2025-08-18 23:21:00-04:00,1.165455,1.165565,1.16542,1.16543,-1.0,-1.0,-1
2025-08-18 23:22:00-04:00,1.16543,1.16551,1.165345,1.165505,-1.0,-1.0,-1
2025-08-18 23:23:00-04:00,1.165505,1.16554,1.165505,1.165525,-1.0,-1.0,-1
2025-08-18 23:24:00-04:00,1.165525,1.16556,1.165505,1.16554,-1.0,-1.0,-1
2025-08-18 23:25:00-04:00,1.16554,1.165635,1.16554,1.165625,-1.0,-1.0,-1
2025-08-18 23:26:00-04:00,1.165625,1.16563,1.1656,1.165605,-1.0,-1.0,-1
2025-08-18 23:27:00-04:00,1.165605,1.16568,1.165605,1.16568,-1.0,-1.0,-1
2025-08-18 23:28:00-04:00,1.16568,1.165695,1.16564,1.16568,-1.0,-1.0,-1
2025-08-18 23:29:00-04:00,1.16568,1.165715,1.165645,1.165675,-1.0,-1.0,-1
2025-08-18 23:30:00-04:00,1.165675,1.16585,1.16567,1.165845,-1.0,-1.0,-1
2025-08-18 23:31:00-04:00,1.165845,1.165855,1.165825,1.165835,-1.0,-1.0,-1
2025-08-18 23:32:00-04:00,1.165835,1.1659,1.165835,1.165865,-1.0,-1.0,-1
2025-08-18 23:33:00-04:00,1.165865,1.165875,1.165725,1.165765,-1.0,-1.0,-1
2025-08-18 23:34:00-04:00,1.165765,1.16586,1.165745,1.16585,-1.0,-1.0,-1
2025-08-18 23:35:00-04:00,1.16585,1.16585,1.16576,1.165775,-1.0,-1.0,-1
2025-08-18 23:36:00-04:00,1.165775,1.165785,1.165685,1.165745,-1.0,-1.0,-1
2025-08-18 23:37:00-04:00,1.165745,1.165775,1.165685,1.165775,-1.0,-1.0,-1
2025-08-18 23:38:00-04:00,1.165775,1.165805,1.16577,1.165785,-1.0,-1.0,-1
2025-08-18 23:39:00-04:00,1.165785,1.16586,1.165785,1.165845,-1.0,-1.0,-1
2025-08-18 23:40:00-04:00,1.165845,1.16585,1.165785,1.165785,-1.0,-1.0,-1
2025-08-18 23:41:00-04:00,1.165785,1.16579,1.165735,1.16576,-1.0,-1.0,-1
2025-08-18 23:42:00-04:00,1.16576,1.165865,1.165745,1.16579,-1.0,-1.0,-1
2025-08-18 23:43:00-04:00,1.16579,1.165805,1.1657,1.1657,-1.0,-1.0,-1
2025-08-18 23:44:00-04:00,1.1657,1.165845,1.16569,1.165845,-1.0,-1.0,-1
2025-08-18 23:45:00-04:00,1.165845,1.16588,1.165775,1.165865,-1.0,-1.0,-1
2025-08-18 23:46:00-04:00,1.165865,1.165865,1.165775,1.165775,-1.0,-1.0,-1
2025-08-18 23:47:00-04:00,1.165775,1.16581,1.16563,1.165645,-1.0,-1.0,-1
2025-08-18 23:48:00-04:00,1.165645,1.165675,1.16559,1.165655,-1.0,-1.0,-1
2025-08-18 23:49:00-04:00,1.165655,1.16566,1.165535,1.165535,-1.0,-1.0,-1
2025-08-18 23:50:00-04:00,1.165535,1.165675,1.16553,1.165585,-1.0,-1.0,-1
2025-08-18 23:51:00-04:00,1.165585,1.165625,1.165565,1.16557,-1.0,-1.0,-1
2025-08-18 23:52:00-04:00,1.16557,1.165735,1.165565,1.165735,-1.0,-1.0,-1
2025-08-18 23:53:00-04:00,1.165735,1.165795,1.16573,1.165795,-1.0,-1.0,-1
2025-08-18 23:54:00-04:00,1.165795,1.16587,1.165785,1.16586,-1.0,-1.0,-1
2025-08-18 23:55:00-04:00,1.16586,1.16587,1.165675,1.1657,-1.0,-1.0,-1
2025-08-18 23:56:00-04:00,1.1657,1.165765,1.165635,1.16564,-1.0,-1.0,-1
2025-08-18 23:57:00-04:00,1.16564,1.165655,1.16557,1.16561,-1.0,-1.0,-1
2025-08-18 23:58:00-04:00,1.16561,1.165635,1.165525,1.165525,-1.0,-1.0,-1
2025-08-18 23:59:00-04:00,1.165525,1.16553,1.165435,1.165505,-1.0,-1.0,-1
2025-08-19 00:00:00-04:00,1.165505,1.165505,1.165415,1.16545,-1.0,-1.0,-1
2025-08-19 00:01:00-04:00,1.16545,1.165475,1.165435,1.16544,-1.0,-1.0,-1
2025-08-19 00:02:00-04:00,1.16544,1.16546,1.16535,1.16542,-1.0,-1.0,-1
2025-08-19 00:03:00-04:00,1.16542,1.165485,1.16536,1.165485,-1.0,-1.0,-1
2025-08-19 00:04:00-04:00,1.165485,1.16559,1.165475,1.165585,-1.0,-1.0,-1
2025-08-19 00:05:00-04:00,1.165585,1.165605,1.16557,1.16557,-1.0,-1.0,-1
2025-08-19 00:06:00-04:00,1.16557,1.1656,1.16554,1.165595,-1.0,-1.0,-1
2025-08-19 00:07:00-04:00,1.165595,1.16565,1.16557,1.165635,-1.0,-1.0,-1
2025-08-19 00:08:00-04:00,1.165635,1.165655,1.165605,1.165645,-1.0,-1.0,-1
2025-08-19 00:09:00-04:00,1.165645,1.165735,1.16564,1.16566,-1.0,-1.0,-1
2025-08-19 00:10:00-04:00,1.16566,1.165785,1.165635,1.16578,-1.0,-1.0,-1
2025-08-19 00:11:00-04:00,1.16578,1.165785,1.16564,1.165655,-1.0,-1.0,-1
2025-08-19 00:12:00-04:00,1.165655,1.16567,1.165635,1.16564,-1.0,-1.0,-1
2025-08-19 00:13:00-04:00,1.16564,1.16565,1.16561,1.165635,-1.0,-1.0,-1
2025-08-19 00:14:00-04:00,1.165635,1.16564,1.16557,1.16562,-1.0,-1.0,-1
2025-08-19 00:15:00-04:00,1.16562,1.16563,1.16544,1.16546,-1.0,-1.0,-1
2025-08-19 00:16:00-04:00,1.16546,1.16577,1.16546,1.165765,-1.0,-1.0,-1
2025-08-19 00:17:00-04:00,1.165765,1.1659,1.16576,1.165855,-1.0,-1.0,-1
2025-08-19 00:18:00-04:00,1.165855,1.16597,1.165855,1.16593,-1.0,-1.0,-1
2025-08-19 00:19:00-04:00,1.16593,1.16594,1.165825,1.16583,-1.0,-1.0,-1
2025-08-19 00:20:00-04:00,1.16583,1.16584,1.16582,1.165835,-1.0,-1.0,-1
2025-08-19 00:21:00-04:00,1.165835,1.16589,1.165835,1.16588,-1.0,-1.0,-1
2025-08-19 00:22:00-04:00,1.16588,1.16589,1.16587,1.165885,-1.0,-1.0,-1
2025-08-19 00:23:00-04:00,1.165885,1.165885,1.16587,1.165885,-1.0,-1.0,-1
2025-08-19 00:24:00-04:00,1.165885,1.16594,1.165885,1.16594,-1.0,-1.0,-1
2025-08-19 00:25:00-04:00,1.16594,1.16594,1.16577,1.16583,-1.0,-1.0,-1
2025-08-19 00:26:00-04:00,1.16583,1.165865,1.16582,1.16583,-1.0,-1.0,-1
2025-08-19 00:27:00-04:00,1.16583,1.16583,1.165725,1.165765,-1.0,-1.0,-1
2025-08-19 00:28:00-04:00,1.165765,1.165765,1.16573,1.16573,-1.0,-1.0,-1
2025-08-19 00:29:00-04:00,1.16573,1.16574,1.16568,1.16572,-1.0,-1.0,-1
2025-08-19 00:30:00-04:00,1.16572,1.16584,1.165715,1.165765,-1.0,-1.0,-1
2025-08-19 00:31:00-04:00,1.165765,1.1659,1.165765,1.16587,-1.0,-1.0,-1
2025-08-19 00:32:00-04:00,1.16587,1.16588,1.165855,1.165875,-1.0,-1.0,-1
2025-08-19 00:33:00-04:00,1.165875,1.165885,1.16586,1.165865,-1.0,-1.0,-1
2025-08-19 00:34:00-04:00,1.165865,1.16591,1.165865,1.165905,-1.0,-1.0,-1
2025-08-19 00:35:00-04:00,1.165905,1.16591,1.16584,1.16585,-1.0,-1.0,-1
2025-08-19 00:36:00-04:00,1.16585,1.165855,1.16576,1.16582,-1.0,-1.0,-1
2025-08-19 00:37:00-04:00,1.16582,1.16582,1.165745,1.165785,-1.0,-1.0,-1
2025-08-19 00:38:00-04:00,1.165785,1.165835,1.165785,1.16583,-1.0,-1.0,-1
2025-08-19 00:39:00-04:00,1.16583,1.16583,1.16576,1.165765,-1.0,-1.0,-1
2025-08-19 00:40:00-04:00,1.165765,1.165765,1.165655,1.165765,-1.0,-1.0,-1
2025-08-19 00:41:00-04:00,1.165765,1.165835,1.16576,1.165805,-1.0,-1.0,-1
2025-08-19 00:42:00-04:00,1.165805,1.165915,1.1658,1.165915,-1.0,-1.0,-1
2025-08-19 00:43:00-04:00,1.165915,1.165965,1.165915,1.165935,-1.0,-1.0,-1
2025-08-19 00:44:00-04:00,1.165935,1.16596,1.16591,1.165935,-1.0,-1.0,-1
2025-08-19 00:45:00-04:00,1.165935,1.16597,1.165925,1.165925,-1.0,-1.0,-1
2025-08-19 00:46:00-04:00,1.165925,1.166045,1.165925,1.166005,-1.0,-1.0,-1
2025-08-19 00:47:00-04:00,1.166005,1.166015,1.165825,1.165825,-1.0,-1.0,-1
2025-08-19 00:48:00-04:00,1.165825,1.16592,1.165825,1.16589,-1.0,-1.0,-1
2025-08-19 00:49:00-04:00,1.16589,1.165925,1.16589,1.165905,-1.0,-1.0,-1
2025-08-19 00:50:00-04:00,1.165905,1.16592,1.16585,1.165915,-1.0,-1.0,-1
2025-08-19 00:51:00-04:00,1.165915,1.166055,1.1659,1.166035,-1.0,-1.0,-1
2025-08-19 00:52:00-04:00,1.166035,1.166075,1.16603,1.166075,-1.0,-1.0,-1
2025-08-19 00:53:00-04:00,1.166075,1.1661,1.16606,1.16609,-1.0,-1.0,-1
2025-08-19 00:54:00-04:00,1.16609,1.1662,1.166085,1.166135,-1.0,-1.0,-1
2025-08-19 00:55:00-04:00,1.166135,1.16614,1.166025,1.166035,-1.0,-1.0,-1
2025-08-19 00:56:00-04:00,1.166035,1.166045,1.16596,1.16598,-1.0,-1.0,-1
2025-08-19 00:57:00-04:00,1.16598,1.16606,1.165975,1.16605,-1.0,-1.0,-1
2025-08-19 00:58:00-04:00,1.16605,1.16611,1.16604,1.16611,-1.0,-1.0,-1
2025-08-19 00:59:00-04:00,1.16611,1.16612,1.166065,1.166075,-1.0,-1.0,-1
2025-08-19 01:00:00-04:00,1.166075,1.16629,1.166065,1.166225,-1.0,-1.0,-1
2025-08-19 01:01:00-04:00,1.166225,1.16624,1.166165,1.16622,-1.0,-1.0,-1
2025-08-19 01:02:00-04:00,1.16622,1.166355,1.16622,1.16635,-1.0,-1.0,-1
2025-08-19 01:03:00-04:00,1.16635,1.16643,1.1663,1.166305,-1.0,-1.0,-1
2025-08-19 01:04:00-04:00,1.166305,1.166355,1.1663,1.166345,-1.0,-1.0,-1
2025-08-19 01:05:00-04:00,1.166345,1.16647,1.166345,1.166455,-1.0,-1.0,-1
2025-08-19 01:06:00-04:00,1.166455,1.16648,1.166435,1.16646,-1.0,-1.0,-1
2025-08-19 01:07:00-04:00,1.16646,1.166525,1.166415,1.166425,-1.0,-1.0,-1
2025-08-19 01:08:00-04:00,1.166425,1.166435,1.166345,1.166395,-1.0,-1.0,-1
2025-08-19 01:09:00-04:00,1.166395,1.166415,1.16637,1.166395,-1.0,-1.0,-1
2025-08-19 01:10:00-04:00,1.166395,1.166445,1.16638,1.16644,-1.0,-1.0,-1
2025-08-19 01:11:00-04:00,1.16644,1.166465,1.166425,1.166445,-1.0,-1.0,-1
2025-08-19 01:12:00-04:00,1.166445,1.16647,1.166435,1.16644,-1.0,-1.0,-1
2025-08-19 01:13:00-04:00,1.16644,1.16648,1.166385,1.166395,-1.0,-1.0,-1
2025-08-19 01:14:00-04:00,1.166395,1.166415,1.16634,1.166345,-1.0,-1.0,-1
2025-08-19 01:15:00-04:00,1.166345,1.166365,1.166285,1.166325,-1.0,-1.0,-1
2025-08-19 01:16:00-04:00,1.166325,1.166425,1.16632,1.166425,-1.0,-1.0,-1
2025-08-19 01:17:00-04:00,1.166425,1.166485,1.16642,1.16648,-1.0,-1.0,-1
2025-08-19 01:18:00-04:00,1.16648,1.166485,1.166335,1.16635,-1.0,-1.0,-1
2025-08-19 01:19:00-04:00,1.16635,1.16636,1.166275,1.16629,-1.0,-1.0,-1
2025-08-19 01:20:00-04:00,1.16629,1.1663,1.16625,1.1663,-1.0,-1.0,-1
2025-08-19 01:21:00-04:00,1.1663,1.166345,1.166275,1.166275,-1.0,-1.0,-1
2025-08-19 01:22:00-04:00,1.166275,1.166275,1.16617,1.16619,-1.0,-1.0,-1
2025-08-19 01:23:00-04:00,1.16619,1.166325,1.16618,1.16628,-1.0,-1.0,-1
2025-08-19 01:24:00-04:00,1.16628,1.16633,1.16628,1.166315,-1.0,-1.0,-1
2025-08-19 01:25:00-04:00,1.166315,1.166395,1.1663,1.16637,-1.0,-1.0,-1
2025-08-19 01:26:00-04:00,1.16637,1.166385,1.16631,1.16633,-1.0,-1.0,-1
2025-08-19 01:27:00-04:00,1.16633,1.16647,1.16633,1.166465,-1.0,-1.0,-1
2025-08-19 01:28:00-04:00,1.166465,1.16648,1.166445,1.16647,-1.0,-1.0,-1
2025-08-19 01:29:00-04:00,1.16647,1.16657,1.16647,1.16654,-1.0,-1.0,-1
2025-08-19 01:30:00-04:00,1.16654,1.166575,1.16653,1.16655,-1.0,-1.0,-1
2025-08-19 01:31:00-04:00,1.16655,1.16655,1.166425,1.166425,-1.0,-1.0,-1
2025-08-19 01:32:00-04:00,1.166425,1.16649,1.166385,1.166485,-1.0,-1.0,-1
2025-08-19 01:33:00-04:00,1.166485,1.16649,1.16636,1.16637,-1.0,-1.0,-1
2025-08-19 01:34:00-04:00,1.16637,1.166405,1.16633,1.166345,-1.0,-1.0,-1
2025-08-19 01:35:00-04:00,1.166345,1.166345,1.16623,1.16623,-1.0,-1.0,-1
2025-08-19 01:36:00-04:00,1.16623,1.16636,1.166225,1.166355,-1.0,-1.0,-1
2025-08-19 01:37:00-04:00,1.166355,1.166355,1.166285,1.16632,-1.0,-1.0,-1
2025-08-19 01:38:00-04:00,1.16632,1.16636,1.166315,1.166325,-1.0,-1.0,-1
2025-08-19 01:39:00-04:00,1.166325,1.16637,1.16632,1.16637,-1.0,-1.0,-1
2025-08-19 01:40:00-04:00,1.16637,1.166385,1.16635,1.166355,-1.0,-1.0,-1
2025-08-19 01:41:00-04:00,1.166355,1.16638,1.166345,1.166375,-1.0,-1.0,-1
2025-08-19 01:42:00-04:00,1.166375,1.16643,1.16636,1.16643,-1.0,-1.0,-1
2025-08-19 01:43:00-04:00,1.16643,1.16643,1.1663,1.1663,-1.0,-1.0,-1
2025-08-19 01:44:00-04:00,1.1663,1.166395,1.166265,1.166365,-1.0,-1.0,-1
2025-08-19 01:45:00-04:00,1.166365,1.166465,1.166365,1.16638,-1.0,-1.0,-1
2025-08-19 01:46:00-04:00,1.16638,1.166395,1.166225,1.1663,-1.0,-1.0,-1
2025-08-19 01:47:00-04:00,1.1663,1.1663,1.166015,1.166025,-1.0,-1.0,-1
2025-08-19 01:48:00-04:00,1.166025,1.166065,1.16592,1.165975,-1.0,-1.0,-1
2025-08-19 01:49:00-04:00,1.165975,1.165975,1.16578,1.16579,-1.0,-1.0,-1
2025-08-19 01:50:00-04:00,1.16579,1.16581,1.165755,1.16579,-1.0,-1.0,-1
2025-08-19 01:51:00-04:00,1.16579,1.16579,1.16565,1.16571,-1.0,-1.0,-1
2025-08-19 01:52:00-04:00,1.16571,1.16571,1.16567,1.165675,-1.0,-1.0,-1
2025-08-19 01:53:00-04:00,1.165675,1.16573,1.165555,1.165565,-1.0,-1.0,-1
2025-08-19 01:54:00-04:00,1.165565,1.16583,1.165565,1.165795,-1.0,-1.0,-1
2025-08-19 01:55:00-04:00,1.165795,1.165895,1.165735,1.165735,-1.0,-1.0,-1
2025-08-19 01:56:00-04:00,1.165735,1.16586,1.16553,1.165545,-1.0,-1.0,-1
2025-08-19 01:57:00-04:00,1.165545,1.16557,1.16543,1.16557,-1.0,-1.0,-1
2025-08-19 01:58:00-04:00,1.16557,1.165605,1.165415,1.16552,-1.0,-1.0,-1
2025-08-19 01:59:00-04:00,1.16552,1.16559,1.16547,1.16554,-1.0,-1.0,-1
2025-08-19 02:00:00-04:00,1.16554,1.16574,1.165185,1.16519,-1.0,-1.0,-1
2025-08-19 02:01:00-04:00,1.16519,1.165295,1.16512,1.165185,-1.0,-1.0,-1
2025-08-19 02:02:00-04:00,1.165185,1.16547,1.16517,1.165405,-1.0,-1.0,-1
2025-08-19 02:03:00-04:00,1.165405,1.16572,1.165285,1.16563,-1.0,-1.0,-1
2025-08-19 02:04:00-04:00,1.16563,1.165675,1.16549,1.165605,-1.0,-1.0,-1
2025-08-19 02:05:00-04:00,1.165605,1.165675,1.165445,1.16549,-1.0,-1.0,-1
2025-08-19 02:06:00-04:00,1.16549,1.165635,1.165465,1.16551,-1.0,-1.0,-1
2025-08-19 02:07:00-04:00,1.16551,1.165585,1.16539,1.165515,-1.0,-1.0,-1
2025-08-19 02:08:00-04:00,1.165515,1.165695,1.16546,1.165675,-1.0,-1.0,-1
2025-08-19 02:09:00-04:00,1.165675,1.16577,1.16539,1.16552,-1.0,-1.0,-1
2025-08-19 02:10:00-04:00,1.16552,1.165585,1.16551,1.16552,-1.0,-1.0,-1
2025-08-19 02:11:00-04:00,1.16552,1.16572,1.165515,1.16572,-1.0,-1.0,-1
2025-08-19 02:12:00-04:00,1.16572,1.165735,1.165575,1.16563,-1.0,-1.0,-1
2025-08-19 02:13:00-04:00,1.16563,1.16568,1.16552,1.165525,-1.0,-1.0,-1
2025-08-19 02:14:00-04:00,1.165525,1.16572,1.16552,1.165675,-1.0,-1.0,-1
2025-08-19 02:15:00-04:00,1.165675,1.165785,1.16565,1.16577,-1.0,-1.0,-1
2025-08-19 02:16:00-04:00,1.16577,1.16578,1.165555,1.165565,-1.0,-1.0,-1
2025-08-19 02:17:00-04:00,1.165565,1.165735,1.165525,1.165545,-1.0,-1.0,-1
2025-08-19 02:18:00-04:00,1.165545,1.165545,1.165405,1.165505,-1.0,-1.0,-1
2025-08-19 02:19:00-04:00,1.165505,1.165725,1.165475,1.16565,-1.0,-1.0,-1
2025-08-19 02:20:00-04:00,1.16565,1.165675,1.165465,1.16556,-1.0,-1.0,-1
2025-08-19 02:21:00-04:00,1.16556,1.165625,1.165455,1.16558,-1.0,-1.0,-1
2025-08-19 02:22:00-04:00,1.16558,1.165615,1.165465,1.165535,-1.0,-1.0,-1
2025-08-19 02:23:00-04:00,1.165535,1.16574,1.16552,1.16572,-1.0,-1.0,-1
2025-08-19 02:24:00-04:00,1.16572,1.16586,1.165675,1.16586,-1.0,-1.0,-1
2025-08-19 02:25:00-04:00,1.16586,1.16603,1.165805,1.16601,-1.0,-1.0,-1
2025-08-19 02:26:00-04:00,1.16601,1.166085,1.16582,1.16583,-1.0,-1.0,-1
2025-08-19 02:27:00-04:00,1.16583,1.16595,1.16579,1.16593,-1.0,-1.0,-1
2025-08-19 02:28:00-04:00,1.16593,1.165975,1.165765,1.16592,-1.0,-1.0,-1
